word,index,count
erklære,5000,1122
erklærede,5001,6040
erklæredes,5002,220
erklærer,5003,1743
erklæres,5004,625
erklæret,5005,8311
erklæring,5006,34720
erklæringen,5007,8058
erklæringens,5008,642
erklæringer,5009,7085
erklæringerne,5010,1040
erlagt,5011,2524
erlagte,5012,2165
erland,5013,309
erleben,5014,278
erling,5015,1990
erlægge,5016,1294
erlæggelse,5017,838
erlægges,5018,2268
erna,5019,311
erne,5020,5063
ernst,5021,3005
erritzøe,5022,217
erstatning,5023,70112
erstatningen,5024,9847
erstatningens,5025,1669
erstatninger,5026,784
erstatningerne,5027,297
erstatnings,5028,563
erstatningsadgang,5029,284
erstatningsansvar,5030,7938
erstatningsansvaret,5031,970
erstatningsansvarlig,5032,5320
erstatningsansvarlige,5033,1080
erstatningsansvarsloven,5034,1845
erstatningsansvarslovens,5035,6765
erstatningsbeløb,5036,2002
erstatningsbeløbet,5037,1136
erstatningsberegningen,5038,251
erstatningsberettigende,5039,246
erstatningsberettiget,5040,258
erstatningsfastsættelsen,5041,303
erstatningskrav,5042,11287
erstatningskravene,5043,276
erstatningskravet,5044,3239
erstatningskravets,5045,581
erstatningsnævnet,5046,1682
erstatningsnævnets,5047,533
erstatningsopgørelse,5048,563
erstatningsopgørelsen,5049,588
erstatningspaastand,5050,353
erstatningspligt,5051,2150
erstatningspligten,5052,1453
erstatningspligtig,5053,1997
erstatningspligtige,5054,377
erstatningsposter,5055,209
erstatningspådragende,5056,772
erstatningspåstand,5057,804
erstatningspåstanden,5058,443
erstatningsregel,5059,411
erstatningsregler,5060,1144
erstatningsret,5061,685
erstatningsretlig,5062,292
erstatningsretlige,5063,832
erstatningsretligt,5064,259
erstatningsretten,5065,364
erstatningssag,5066,980
erstatningssagen,5067,494
erstatningssager,5068,232
erstatningsspørgsmålet,5069,601
erstatningssøgende,5070,2515
erstatningssøgendes,5071,431
erstatte,5072,6475
erstattede,5073,327
erstatter,5074,436
erstattes,5075,1497
erstattet,5076,2581
erto,5077,250
es,5078,639
esben,5079,304
esbjerg,5080,8355
esbjergs,5081,230
eske,5082,304
eskesen,5083,241
eskild,5084,525
eskildsen,5085,403
espergærde,5086,240
espersen,5087,370
esso,5088,272
estate,5089,202
ester,5090,230
esther,5091,330
estimerede,5092,208
estimeret,5093,297
estrup,5094,546
et,5095,620864
etablere,5096,2979
etablerede,5097,2176
etablerer,5098,226
etableres,5099,2081
etableret,5100,6281
etablering,5101,5129
etableringen,5102,1856
etage,5103,920
etageadskillelsen,5104,213
etageareal,5105,275
etager,5106,1003
etape,5107,804
etatsraad,5108,677
etc,5109,2429
eternit,5110,373
ethvert,5111,5953
etiket,5112,411
etikette,5113,452
etiketten,5114,377
etiketter,5115,730
etiketterne,5116,236
etiske,5117,243
etnisk,5118,424
etniske,5119,326
ett,5120,232
etter,5121,355
eu,5122,16469
euf,5123,202
euforiserende,5124,5103
eur,5125,1817
euro,5126,2518
europa,5127,2624
europark,5128,320
europe,5129,1091
european,5130,753
europæisk,5131,1017
europæiske,5132,8853
eurostar,5133,1636
eurostars,5134,299
eva,5135,1932
evald,5136,413
evaluering,5137,232
even,5138,368
event,5139,320
eventuel,5140,12574
eventuelle,5141,13218
eventuelt,5142,17326
evidence,5143,242
evne,5144,2367
evnen,5145,532
evner,5146,602
evt,5147,5089
ewald,5148,215
ewii,5149,255
ex,5150,2534
example,5151,249
exchange,5152,263
excipients,5153,233
excl,5154,1603
execution,5155,250
executor,5156,816
executores,5157,275
exekution,5158,356
exhibit,5159,236
expert,5160,235
export,5161,675
express,5162,409
extra,5163,223
extraret,5164,417
extrarets,5165,228
eyben,5166,1549
eøf,5167,1475
eøs,5168,319
f,5169,133928
fa,5170,1462
faa,5171,13334
faaborg,5172,925
faaet,5173,8791
faar,5174,1609
faarup,5175,241
faas,5176,284
faber,5177,273
fabricius,5178,410
fabrik,5179,2742
fabrikant,5180,5830
fabrikanten,5181,430
fabrikanter,5182,370
fabrikat,5183,629
fabrikation,5184,748
fabrikationen,5185,372
fabriken,5186,908
fabrikens,5187,276
fabriker,5188,490
fabrikerede,5189,261
fabrikeret,5190,276
fabrikken,5191,2758
fabrikkens,5192,775
fabrikker,5193,899
fabrikkerne,5194,218
fabrin,5195,270
facade,5196,824
facaden,5197,501
facader,5198,360
facebook,5199,1202
faciliteter,5200,582
facility,5201,293
fact,5202,427
facto,5203,869
factor,5204,212
factoring,5205,570
factory,5206,536
fade,5207,525
fader,5208,7362
faderen,5209,4714
faderens,5210,1430
faders,5211,594
faderskab,5212,1785
faderskabet,5213,756
faderskabssag,5214,674
faderskabssagen,5215,312
fag,5216,1190
faget,5217,471
fagforbund,5218,433
fagforening,5219,2435
fagforeningen,5220,1188
fagforeningens,5221,244
fagforeninger,5222,267
fagkundskab,5223,339
faglig,5224,2354
faglige,5225,3977
fagligt,5226,1252
fagmand,5227,593
fagmanden,5228,352
fagretlig,5229,265
fagretlige,5230,349
fair,5231,591
fakse,5232,322
fakta,5233,653
faktisk,5234,11258
faktiske,5235,9522
faktor,5236,1162
faktorer,5237,1283
faktuelle,5238,547
faktuelt,5239,299
faktum,5240,1607
faktura,5241,6001
fakturabeløb,5242,297
fakturabeløbet,5243,581
fakturaen,5244,2728
fakturaer,5245,5053
fakturaerne,5246,1573
fakturapris,5247,209
fakturere,5248,276
fakturerede,5249,952
faktureres,5250,242
faktureret,5251,1134
fakturering,5252,650
faktureringen,5253,265
fal,5254,325
falck,5255,1141
falcks,5256,268
fald,5257,45516
falde,5258,3600
falden,5259,351
faldende,5260,1207
falder,5261,5029
faldet,5262,4417
faldne,5263,311
faldt,5264,7705
falk,5265,595
fallenten,5266,2896
fallentens,5267,1087
fallenterne,5268,236
fallit,5269,875
falsk,5270,2872
falske,5271,1606
falskelig,5272,243
falster,5273,1313
falsters,5274,474
familia,5275,465
familie,5276,7085
familieliv,5277,768
familielivet,5278,253
familiemedlem,5279,293
familiemedlemmer,5280,771
familiemæssige,5281,675
familien,5282,4633
familiens,5283,1585
familiepleje,5284,239
familier,5285,688
familieret,5286,329
familieretshuset,5287,253
familieretten,5288,462
families,5289,749
familiesammenføring,5290,1243
family,5291,470
fandt,5292,39335
fandtes,5293,35406
fange,5294,427
fangekost,5295,1061
fanger,5296,484
fangerne,5297,332
fanget,5298,292
fangst,5299,700
fangsten,5300,478
fanø,5301,384
far,5302,7466
farc,5303,608
fare,5304,8033
faren,5305,1185
farlig,5306,2646
farlige,5307,1206
farlighed,5308,663
farligt,5309,1220
farm,5310,201
farmaceutiske,5311,282
farmen,5312,289
farmor,5313,209
faroe,5314,214
fars,5315,503
farsø,5316,288
fart,5317,4193
farten,5318,1243
fartøj,5319,801
fartøjer,5320,581
fartøjet,5321,953
fartøjets,5322,216
farum,5323,1185
farvand,5324,381
farvande,5325,398
farvandet,5326,352
farve,5327,2124
farvede,5328,208
farvel,5329,200
farven,5330,630
farver,5331,1576
farverne,5332,324
farvet,5333,289
fase,5334,1030
faser,5335,223
fast,5336,27989
fastansat,5337,522
fastansatte,5338,517
fastboende,5339,246
faste,5340,11340
fastgjort,5341,898
fastgørelse,5342,212
fastholde,5343,3109
fastholdelse,5344,321
fastholder,5345,1636
fastholdes,5346,1847
fastholdt,5347,9093
fasting,5348,251
fastlagt,5349,3080
fastlagte,5350,780
fastlægge,5351,1023
fastlæggelse,5352,942
fastlæggelsen,5353,677
fastlægger,5354,585
fastlægges,5355,983
fastsat,5356,28398
fastsatte,5357,13721
fastsattes,5358,2785
fastslaa,5359,421
fastslaaet,5360,559
fastslaas,5361,300
fastslog,5362,1519
fastslå,5363,6171
fastslåede,5364,286
fastslået,5365,5873
fastslår,5366,1091
fastslås,5367,2042
fastsætte,5368,7527
fastsættelse,5369,6395
fastsættelsen,5370,6327
fastsætter,5371,2635
fastsættes,5372,25153
fat,5373,4085
fattede,5374,277
fattet,5375,244
fattigkasse,5376,492
fattigvæsens,5377,380
favne,5378,456
favør,5379,1139
fax,5380,787
faxe,5381,601
fc,5382,722
fdb,5383,558
fdk,5384,216
fdm,5385,273
fe,5386,244
feber,5387,285
febr,5388,1186
februar,5389,89651
february,5390,217
fed,5391,805
federspiel,5392,239
fedt,5393,688
fedtet,5394,401
fee,5395,713
feilberg,5396,421
fejl,5397,21041
fejlagtig,5398,1152
fejlagtige,5399,1079
fejlagtigt,5400,1694
fejlede,5401,230
fejlen,5402,2237
fejlene,5403,409
fejlskrift,5404,223
fejlskøn,5405,325
fejltagelse,5406,1259
felt,5407,494
felter,5408,238
feltet,5409,283
fem,5410,13220
femern,5411,647
femte,5412,451
fenger,5413,497
fenne,5414,295
fennen,5415,256
fentz,5416,270
ferdinand,5417,403
ferie,5418,7902
feriedage,5419,358
feriefridage,5420,527
feriegodtgørelse,5421,3319
ferieloven,5422,1114
ferielovens,5423,1616
feriemærker,5424,424
ferien,5425,1047
ferieophold,5426,247
feriepenge,5427,2622
ferier,5428,443
ferietillæg,5429,315
ferieåret,5430,213
ferring,5431,212
fersk,5432,250
fest,5433,596
festen,5434,677
fester,5435,260
festival,5436,244
festskrift,5437,258
ff,5438,18976
fhv,5439,3291
fi,5440,409
fiat,5441,303
fibromyalgi,5442,282
fich,5443,466
fideikommis,5444,209
field,5445,321
fig,5446,635
figur,5447,1030
figuren,5448,242
figurer,5449,215
figurmærke,5450,701
figurmærket,5451,449
fih,5452,481
fik,5453,85516
fikseret,5454,519
fiksering,5455,260
fikseringen,5456,213
fiktiv,5457,207
fiktive,5458,483
fil,5459,502
filer,5460,459
filial,5461,1463
filialen,5462,479
filialer,5463,329
film,5464,2684
filmen,5465,1153
filmene,5466,200
films,5467,217
filter,5468,273
fin,5469,526
final,5470,333
finance,5471,648
financial,5472,491
financiering,5473,284
finans,5474,4039
finansbanken,5475,337
finansforbundet,5476,376
finansiel,5477,3341
finansielle,5478,2394
finansiere,5479,1075
finansierede,5480,397
finansieres,5481,518
finansieret,5482,1438
finansiering,5483,3219
finansieringen,5484,1350
finansieringsselskab,5485,227
finansieringsselskabet,5486,511
finanskrisen,5487,340
finansloven,5488,261
finansministeren,5489,368
finansministeriet,5490,3518
finansministeriets,5491,600
finansrådet,5492,334
finanssektorens,5493,234
finanstilsynet,5494,3249
finanstilsynets,5495,1057
find,5496,316
finde,5497,22075
finder,5498,79811
findes,5499,124849
fine,5500,945
finger,5501,984
fingeraftryk,5502,377
fingeren,5503,250
fingre,5504,821
fingrene,5505,457
finland,5506,1140
finn,5507,5442
finnair,5508,209
finske,5509,501
fint,5510,1007
fire,5511,10016
firkantet,5512,213
firma,5513,15174
firmabil,5514,317
firmaer,5515,2450
firmaerne,5516,299
firmaet,5517,22727
firmaets,5518,4264
firmanavn,5519,1007
firmanavnet,5520,489
firmas,5521,901
first,5522,1209
fischer,5523,1193
fish,5524,319
fisk,5525,2294
fiske,5526,474
fiskeeksportør,5527,202
fiskehandler,5528,224
fiskekutter,5529,319
fisken,5530,470
fiskene,5531,337
fisker,5532,1875
fiskere,5533,523
fiskeri,5534,2994
fiskeridirektoratet,5535,255
fiskeriet,5536,777
fiskerne,5537,487
fiskeskipper,5538,388
fisket,5539,370
fitness,5540,303
fjer,5541,202
fjerde,5542,1181
fjerdedel,5543,528
fjerkræ,5544,254
fjern,5545,207
fjerne,5546,3728
fjernede,5547,1226
fjernelse,5548,2051
fjernelsen,5549,391
fjerner,5550,318
fjernes,5551,1911
fjernet,5552,4707
fjernsyn,5553,564
fjernsynet,5554,304
fjerntliggende,5555,208
fjernvarme,5556,844
fjernvarmeværket,5557,200
fjerritslev,5558,473
fjord,5559,935
fjorden,5560,512
fl,5561,9986
flad,5562,579
flade,5563,525
fladt,5564,267
flag,5565,439
flanger,5566,240
flaske,5567,1334
flasken,5568,652
flasker,5569,1826
flaskerne,5570,377
fleggaard,5571,450
fleksibel,5572,312
fleksibilitet,5573,406
fleksjob,5574,2194
flemming,5575,4692
flensborg,5576,612
flere,5577,48371
flerhed,5578,214
flertal,5579,2706
flertallet,5580,2530
flertallets,5581,441
flest,5582,381
fleste,5583,3967
flex,5584,362
flg,5585,265
flight,5586,261
fliser,5587,587
fliserne,5588,311
flora,5589,233
flot,5590,449
flow,5591,418
flugt,5592,372
fly,5593,2313
flyde,5594,218
flydende,5595,1306
flyet,5596,1652
flyets,5597,448
flygte,5598,241
flygtede,5599,425
flygtet,5600,204
flygtning,5601,298
flygtninge,5602,1282
flygtningehjælp,5603,245
flygtningenævnet,5604,1207
flygtningenævnets,5605,425
flying,5606,583
flyselskabet,5607,499
flytning,5608,3093
flytningen,5609,1758
flytte,5610,5192
flyttedag,5611,1380
flyttede,5612,7395
flytter,5613,535
flyttes,5614,1110
flyttet,5615,4157
flyve,5616,453
flyvehavre,5617,463
flyveplads,5618,301
flyvepladsen,5619,239
flyvning,5620,731
flyvningen,5621,449
flyvninger,5622,338
flænge,5623,243
flæsk,5624,204
fløde,5625,452
fløj,5626,459
fløjet,5627,232
fm,5628,2449
fn,5629,1688
fo,5630,214
foa,5631,838
foam,5632,215
fob,5633,701
focus,5634,405
fod,5635,3754
fodbold,5636,429
fode,5637,295
foden,5638,675
foder,5639,1041
foderforbrug,5640,209
fodermester,5641,394
foderstof,5642,217
foderstoffer,5643,389
fodgænger,5644,319
fodgængere,5645,322
fodgængerfeltet,5646,539
fodring,5647,239
fods,5648,395
fodtøj,5649,578
fof,5650,241
fog,5651,701
fogdal,5652,232
fogden,5653,1803
fogdens,5654,314
foged,5655,690
fogedafdeling,5656,445
fogedbogen,5657,513
fogeden,5658,2298
fogedens,5659,458
fogedforbud,5660,1282
fogedforbuddet,5661,314
fogedforbudet,5662,229
fogedforretning,5663,1996
fogedforretningen,5664,1105
fogedforretninger,5665,338
fogedret,5666,1207
fogedrets,5667,1867
fogedretten,5668,18780
fogedrettens,5669,4496
fogedsag,5670,513
fogedsagen,5671,1023
fogedsager,5672,325
fogh,5673,715
fokus,5674,1515
fokuseret,5675,214
fold,5676,311
foldager,5677,338
foldekniv,5678,211
folden,5679,210
folie,5680,235
folk,5681,6871
folke,5682,207
folkeblad,5683,211
folkekirken,5684,805
folkekirkens,5685,413
folkene,5686,525
folkeparti,5687,308
folkepension,5688,599
folkeregisteradresse,5689,338
folkeregisteret,5690,667
folkeregistret,5691,517
folkeretlige,5692,256
folkeskolen,5693,437
folketinget,5694,2257
folketingets,5695,2461
folketingstidende,5696,4216
folkets,5697,221
folks,5698,315
following,5699,559
follows,5700,214
folmer,5701,347
fond,5702,1641
fonde,5703,755
fonden,5704,5998
fondens,5705,2803
fondet,5706,235
fonds,5707,257
fondsbestyrelsen,5708,221
fondsbørs,5709,439
fondsbørsen,5710,360
fondsbørsvekselerer,5711,240
food,5712,723
foods,5713,401
for,5714,1863995
foraaret,5715,1282
foraarsagede,5716,305
foraarsaget,5717,1023
foran,5718,12402
forandre,5719,952
forandrede,5720,453
forandredes,5721,442
forandres,5722,298
forandret,5723,1401
forandring,5724,2383
forandringer,5725,2189
foranførte,5726,1375
forankørende,5727,466
foranledige,5728,1564
foranledigede,5729,1621
foranlediger,5730,213
foranlediget,5731,3471
foranledning,5732,4700
forannævnte,5733,1158
foranstaaende,5734,1049
foranstalte,5735,454
foranstaltede,5736,288
foranstaltet,5737,489
foranstaltning,5738,4603
foranstaltningen,5739,1046
foranstaltninger,5740,8376
foranstaltningerne,5741,261
foranstående,5742,1505
forarbejder,5743,3480
forarbejderne,5744,10337
forarbejdning,5745,309
forbedre,5746,1146
forbedrede,5747,275
forbedres,5748,271
forbedret,5749,1012
forbedring,5750,2322
forbedringen,5751,247
forbedringer,5752,2588
forbedringerne,5753,279
forbedringsforhøjelse,5754,213
forbedringshusarbejde,5755,1493
forbehold,5756,13161
forbeholde,5757,602
forbeholder,5758,929
forbeholdes,5759,617
forbeholdet,5760,868
forbeholdt,5761,3335
forbeholdte,5762,230
forberede,5763,523
forberedelse,5764,3725
forberedelsen,5765,1358
forberedelser,5766,206
forberedende,5767,1476
forberedt,5768,1346
forberedte,5769,1288
forbi,5770,2787
forbigående,5771,709
forbillede,5772,217
forbindelse,5773,118151
forbindelsen,5774,1323
forbindelser,5775,813
forbindende,5776,602
forbinder,5777,308
forbipasserende,5778,325
forblev,5779,1922
forblevet,5780,363
forblive,5781,2191
forbliven,5782,535
forblivende,5783,1125
forbliver,5784,1246
forbrudt,5785,461
forbrug,5786,3435
forbruger,5787,1628
forbrugerbeskyttelse,5788,580
forbrugere,5789,1706
forbrugeren,5790,1468
forbrugerens,5791,310
forbrugerkøb,5792,293
forbrugerne,5793,1990
forbrugernes,5794,315
forbrugerombudsmanden,5795,1512
forbrugerombudsmandens,5796,541
forbrugerstyrelsen,5797,550
forbruget,5798,711
forbrugsafgifter,5799,395
forbrugt,5800,1671
forbrugte,5801,462
forbrydelse,5802,1938
forbrydelsen,5803,434
forbrydelsens,5804,218
forbrydelser,5805,1546
forbrænding,5806,344
forbud,5807,11760
forbuddet,5808,3132
forbudet,5809,2175
forbudets,5810,247
forbudssag,5811,237
forbudssagen,5812,464
forbudt,5813,2294
forbund,5814,3637
forbundet,5815,9601
forbundets,5816,1466
forbundne,5817,2970
forbunds,5818,286
forbyde,5819,1298
forbyder,5820,541
forbydes,5821,1745
forbød,5822,404
force,5823,1049
ford,5824,777
fordel,5825,8576
fordelagtig,5826,296
fordelagtige,5827,461
fordelagtigt,5828,356
fordele,5829,2793
fordelen,5830,333
fordelene,5831,214
fordeler,5832,498
fordeles,5833,2669
fordeling,5834,5260
fordelingen,5835,2631
fordelingsnøgle,5836,215
fordelingstal,5837,522
fordelt,5838,3467
fordelte,5839,424
fordeltes,5840,341
fordi,5841,48418
fordre,5842,1916
fordrede,5843,1068
fordrer,5844,435
fordres,5845,750
fordret,5846,676
fordring,5847,9500
fordringen,5848,4571
fordringens,5849,715
fordringer,5850,5624
fordringerne,5851,854
fordringernes,5852,269
fordringshaver,5853,587
fordringshavere,5854,438
fordringshaveren,5855,945
fordringshaverens,5856,235
fordringshaverne,5857,268
fordærvet,5858,238
fore,5859,449
forebygge,5860,1426
forebyggelse,5861,589
forebyggende,5862,441
foredrag,5863,421
forefaldende,5864,375
forefandtes,5865,866
forefindes,5866,1358
forefundet,5867,375
forefundne,5868,867
foregaa,5869,355
foregaaende,5870,1440
foregaaet,5871,652
foregaar,5872,318
foregav,5873,259
foregik,5874,4807
foregivende,5875,301
foregå,5876,1372
foregående,5877,1737
foregået,5878,1708
foregår,5879,2194
forehavende,5880,491
forehold,5881,264
foreholdt,5882,5668
foreign,5883,212
forekom,5884,834
forekomme,5885,1651
forekommende,5886,1182
forekommer,5887,3579
forekommet,5888,532
forekomst,5889,392
forekomsten,5890,290
forelaa,5891,2633
forelagde,5892,1292
forelagdes,5893,226
forelagt,5894,8665
forelagte,5895,3073
foreligge,5896,6971
foreliggende,5897,56496
foreligger,5898,42535
foreligget,5899,3947
forelå,5900,13389
forelægge,5901,1667
forelæggelse,5902,2459
forelæggelsen,5903,276
forelæggende,5904,419
forelægges,5905,1618
foreløbig,5906,5592
foreløbige,5907,2298
foreløbigt,5908,1818
forenden,5909,210
forenede,5910,2965
forenelig,5911,649
forenelige,5912,294
foreneligt,5913,624
forening,5914,12362
foreningen,5915,15467
foreningens,5916,8672
foreninger,5917,2371
foreningerne,5918,366
forenings,5919,852
forenklet,5920,329
forenkling,5921,212
foresatte,5922,484
foreskrevet,5923,1809
foreskrevne,5924,2143
foreskriver,5925,784
foreslaaede,5926,278
foreslaaet,5927,239
foreslog,5928,3737
foreslå,5929,732
foreslåede,5930,5210
foreslået,5931,1988
foreslår,5932,1131
foreslås,5933,4052
forespurgt,5934,1437
forespurgte,5935,976
forespørge,5936,274
forespørgsel,5937,5269
forespørgslen,5938,344
forespørgsler,5939,578
forestaaende,5940,480
forestille,5941,845
forestillede,5942,283
forestillet,5943,276
forestilling,5944,462
forestillingen,5945,200
forestillinger,5946,564
forestod,5947,1413
forestå,5948,1262
forestående,5949,1327
forestået,5950,773
forestår,5951,630
foretage,5952,26335
foretagelse,5953,4030
foretagelsen,5954,382
foretagen,5955,1777
foretagende,5956,461
foretagender,5957,241
foretagendet,5958,340
foretager,5959,3504
foretages,5960,14808
foretaget,5961,48429
foretagne,5962,13785
foretog,5963,12656
foretoges,5964,2393
foretrak,5965,324
foretrække,5966,327
foretrækker,5967,273
forevise,5968,472
forevises,5969,240
forevisning,5970,892
forevist,5971,4647
foreviste,5972,1595
forfald,5973,1478
forfalde,5974,225
forfalden,5975,2283
forfaldent,5976,850
forfalder,5977,1393
forfaldet,5978,591
forfaldne,5979,3577
forfaldsdag,5980,425
forfaldsdagen,5981,681
forfaldstid,5982,1195
forfaldstiden,5983,278
forfaldstidspunktet,5984,250
forfaldt,5985,1639
forfalskede,5986,208
forfalsket,5987,333
forfalskning,5988,236
forfatning,5989,302
forfatter,5990,537
forfatteren,5991,363
forfatterret,5992,327
forfattet,5993,342
forflyttelse,5994,558
forfra,5995,349
